robos,tavg,tmin,tmax,prcp,wspd,pres,precio_dolar,año,mes,dia,dia_semana_num,quincena,dias_desde_pago,has_event,es_fin_semana,es_dia_pago,es_festivo,despues_festivo,antes_festivo,is_outlier,h_lag_1,h_lag_2,h_lag_3,h_lag_7,h_lag_14,h_lag_28,h_roll_mean_7,h_roll_std_7,h_roll_mean_14,h_roll_std_14,h_roll_mean_28,h_roll_std_28,amplitud_termica,llueve,dolar_ret,robos_lag_1,robos_lag_7,robos_lag_14,dow,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,temp_x_finde,dolar_x_evento,robos_x_finde,lluvia_x_temp,lag1_x_finde,pago_x_robos,tavg_zscore,tmin_zscore,tmax_zscore,precio_dolar_zscore,mes_zscore,target,date
18.0,28.0,21.8,35.6,0.0,10.0,1006.8,20.69655036926269,2025.0,4.0,8.0,1.0,1.0,4.0,0,0,0,0,0,0,0,16.0,4.0,2.0,3.0,4.0,3.0,4.857142857142857,5.080307452263477,5.214285714285714,4.13574607590887,4.785714285714286,3.059377119576528,13.8,0,0.0036296756017315523,21.0,12.0,35.0,1,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5717275055602484,1.399430368418423,1.724104177490047,2.5577865957008528,1.6304395772698321,3.0,2025-04-08
24.0,27.4,21.0,35.1,0.0,3.3,1013.4,20.836240768432617,2025.0,4.0,9.0,2.0,1.0,5.0,0,0,0,0,0,0,0,3.0,16.0,4.0,1.0,8.0,5.0,4.857142857142857,5.080307452263477,5.142857142857143,4.166849812824716,4.785714285714286,3.059377119576528,14.100000000000001,0,0.006749453250788351,18.0,38.0,18.0,2,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.1538467220271704,0.8835661553550549,1.3505366189931156,2.716265862361093,1.5018506779206435,7.0,2025-04-09
26.0,25.8,19.8,33.0,0.0,10.6,1016.9,20.33354949951172,2025.0,4.0,10.0,3.0,1.0,6.0,0,0,0,0,0,0,0,7.0,3.0,16.0,3.0,12.0,3.0,5.714285714285714,4.820590756130958,5.071428571428571,4.1224392651081585,4.857142857142857,3.087781004927575,13.2,0,-0.02412581398476099,24.0,29.0,24.0,3,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.23358387875326933,0.17073395305024322,0.2144862745941543,0.572501863301878,1.390443545307925,4.0,2025-04-10
22.0,30.2,24.2,37.5,0.8,9.2,1009.4,20.594459533691406,2025.0,4.0,11.0,4.0,1.0,0.0,0,0,1,0,0,0,0,4.0,7.0,3.0,5.0,3.0,5.0,5.857142857142857,4.740906081772817,4.5,3.610880992010335,4.892857142857143,3.0712439959305895,13.3,1,0.012831504611920064,26.0,20.0,22.0,4,False,False,False,True,False,False,0.0,0.0,0.0,30.2,0.0,22.0,2.3698604826578453,2.3813075534676615,2.295624625547106,1.571099040748307,1.2921675207051178,1.0,2025-04-11
34.0,29.2,23.1,36.6,0.0,9.6,1018.5,20.594459533691406,2025.0,4.0,12.0,5.0,1.0,1.0,0,1,0,0,0,0,1,1.0,4.0,7.0,2.0,3.0,7.0,5.285714285714286,5.089672082242815,4.357142857142857,3.7129118338191507,4.75,3.157882553582738,13.5,0,0.0,22.0,25.0,24.0,5,False,False,False,False,True,False,29.2,0.0,34.0,0.0,1.0,0.0,1.6916994738940943,1.6459629909195816,1.6903190494386695,1.4560066930206548,1.2041594337128099,7.0,2025-04-12
6.0,26.3,20.5,33.3,0.0,10.4,1006.6,20.594459533691406,2025.0,4.0,13.0,6.0,1.0,2.0,0,1,0,0,0,0,0,7.0,1.0,4.0,4.0,5.0,5.0,6.0,4.898979485566357,4.642857142857143,3.754118617386323,4.75,3.157882553582738,12.799999999999997,0,0.0,34.0,0.0,2.0,6,False,False,False,False,False,True,26.3,0.0,6.0,0.0,7.0,0.0,0.25439488254738774,0.30695525000937135,0.14160532986843702,1.3504583969506057,1.1243231359093162,6.0,2025-04-13
4.0,27.1,21.4,34.1,0.0,5.7,1014.8,20.276779174804688,2025.0,4.0,14.0,0.0,1.0,3.0,0,0,0,0,0,0,0,6.0,7.0,1.0,16.0,4.0,5.0,6.285714285714286,4.820590756130958,4.714285714285714,3.7709123855879,4.785714285714286,3.166457804306736,12.700000000000003,0,-0.015425525412163021,6.0,21.0,25.0,0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6102760392962462,0.7225834904045036,0.48343953556569297,0.11062571096340608,1.0510765249104068,4.0,2025-04-14
26.0,27.3,21.5,34.2,0.0,4.0,1008.4,20.07990074157715,2025.0,4.0,15.0,1.0,1.0,0.0,0,0,1,0,0,0,0,4.0,6.0,7.0,3.0,3.0,2.0,4.571428571428571,2.225394561056749,4.714285714285714,3.7709123855879,4.75,3.169589294576871,12.700000000000003,0,-0.00970955157770692,4.0,18.0,12.0,1,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,26.0,0.6575668926319898,0.7197835655121805,0.4863990653081346,-0.6471538933635989,0.9831920609170317,4.0,2025-04-15
45.0,29.7,24.0,36.5,0.0,9.6,1006.1,20.125429153442383,2025.0,4.0,16.0,2.0,2.0,1.0,0,0,0,0,0,1,0,4.0,4.0,6.0,7.0,1.0,5.0,4.714285714285714,2.138089935299397,4.785714285714286,3.745326758438112,4.821428571428571,3.1275783014572216,12.5,0,0.0022673623964168943,26.0,24.0,38.0,2,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.6788100415649942,1.8013471343121186,1.453490926869317,-0.5094454120957785,0.9196919592966041,3.0,2025-04-16
15.0,28.0,22.3,35.0,0.0,5.0,1007.3,19.91530036926269,2025.0,4.0,17.0,3.0,2.0,2.0,0,0,0,1,0,1,0,3.0,4.0,4.0,4.0,3.0,4.0,4.142857142857143,1.9518001458970688,4.928571428571429,3.626065587982608,4.75,3.146132252170617,12.7,0,-0.010440959175459286,45.0,26.0,29.0,3,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8293052915600657,0.9276076554338301,0.7238271561429678,-1.3237902101849104,0.8597765156953548,5.0,2025-04-17
5.0,26.5,20.6,33.7,0.0,9.2,1009.0,19.91530036926269,2025.0,4.0,18.0,4.0,2.0,0.0,0,0,1,1,1,0,0,5.0,3.0,4.0,1.0,5.0,6.0,4.285714285714286,1.97604704011871,5.071428571428571,3.5833865742701203,4.785714285714286,3.1429773906770135,13.100000000000001,0,0.0,15.0,22.0,20.0,4,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,5.0,0.10333434391376115,0.09412312137156183,0.10537339085533913,-1.3279373220807034,0.8027729558085341,2.0,2025-04-18
5.0,27.3,20.9,35.1,0.0,4.8,1015.7,19.91530036926269,2025.0,4.0,19.0,5.0,2.0,1.0,0,1,0,0,1,0,0,2.0,5.0,3.0,7.0,2.0,3.0,4.428571428571429,1.7182493859684518,4.857142857142857,3.6764770523537234,4.642857142857143,3.1764677064228284,14.200000000000003,0,0.0,5.0,34.0,25.0,5,False,False,False,False,True,False,27.3,0.0,5.0,0.0,2.0,0.0,0.4282897643068009,0.16713493387126263,0.71066568997463,-1.2930481761905814,0.748096985671377,0.0,2025-04-19
2.0,27.8,22.2,34.8,0.0,8.5,1017.8,19.91530036926269,2025.0,4.0,20.0,6.0,2.0,2.0,0,1,0,0,0,0,1,0.0,2.0,5.0,6.0,4.0,5.0,3.4285714285714284,1.9880595947760122,4.714285714285714,3.831620894780522,4.535714285714286,3.2827511368446802,12.599999999999998,0,0.0,5.0,6.0,0.0,6,False,False,False,False,False,True,27.8,0.0,2.0,0.0,0.0,0.0,0.6608484865928618,0.827222026593152,0.5361446765177882,-1.2357230044480307,0.6952217726539545,0.0,2025-04-20
21.0,26.4,20.4,33.6,0.0,9.9,1008.1,19.91530036926269,2025.0,4.0,21.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0.0,0.0,2.0,4.0,16.0,3.0,2.5714285714285716,1.9880595947760125,4.428571428571429,4.032832288074508,4.357142857142857,3.3907749110423877,13.200000000000003,0,0.0,2.0,4.0,21.0,0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.13260708318976677,-0.190094457231478,-0.13612864226182442,-1.1825182393116078,0.6436502905374083,6.0,2025-04-21
32.0,29.0,23.4,35.8,0.0,3.7,1014.9,19.70330047607422,2025.0,4.0,22.0,1.0,2.0,4.0,0,0,0,0,0,0,1,6.0,0.0,0.0,4.0,3.0,4.0,2.857142857142857,2.340126166724881,3.7142857142857144,2.3673604720015935,4.464285714285714,3.393699422046063,12.399999999999999,0,-0.01064507636127221,21.0,26.0,18.0,1,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.2147926350774743,1.3779836484041719,0.9785071207719286,-1.8030889327806212,0.5928871190072003,20.0,2025-04-22
18.0,27.4,21.3,34.8,0.0,8.2,1010.9,19.615190505981445,2025.0,4.0,23.0,2.0,2.0,5.0,0,0,0,0,0,0,0,20.0,6.0,0.0,3.0,7.0,8.0,5.142857142857143,6.938505396903366,4.928571428571429,4.937521734546683,5.035714285714286,4.4843938676022175,13.499999999999996,0,-0.00447183811665286,32.0,45.0,24.0,2,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.3107621276366122,0.21266752214449322,0.4007558543750731,-1.9040680182182985,0.5424047242353671,6.0,2025-04-23
21.0,27.5,21.4,34.8,0.0,6.3,1012.3,19.624399185180664,2025.0,4.0,24.0,3.0,2.0,6.0,0,0,0,0,0,0,0,6.0,20.0,6.0,5.0,4.0,12.0,5.571428571428571,6.8764608837478525,4.857142857142857,4.912419783759135,4.964285714285714,4.451234891970101,13.399999999999999,0,0.00046946672255931965,18.0,15.0,26.0,3,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.318661249746263,0.222500348094512,0.3517795821517173,-1.7370142855557502,0.49159602804189595,3.0,2025-04-24
19.0,28.1,22.5,35.0,0.0,8.2,1007.9,19.600000381469727,2025.0,4.0,25.0,4.0,2.0,0.0,0,0,1,0,0,0,0,3.0,6.0,20.0,2.0,1.0,3.0,5.285714285714286,6.945365018348226,4.785714285714286,4.933068500960112,4.642857142857143,4.244510927759879,12.5,0,-0.0012432892075168178,21.0,5.0,22.0,4,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,19.0,0.6076337488918399,0.7854703420234591,0.42309659571826835,-1.6830881733676843,0.43969685367590833,3.0,2025-04-25
19.0,26.0,20.4,32.8,0.0,3.3,1011.9,19.600000381469727,2025.0,4.0,26.0,5.0,2.0,1.0,0,1,0,0,0,0,1,3.0,3.0,6.0,0.0,7.0,3.0,5.428571428571429,6.8764608837478525,4.928571428571429,4.843144015620841,4.642857142857143,4.244510927759879,12.399999999999999,0,0.0,19.0,5.0,34.0,5,False,False,False,False,True,False,26.0,0.0,19.0,0.0,3.0,0.0,-0.6845541700624177,-0.49719274113237144,-0.9204318464834066,-1.5496075633252189,0.3856396506005766,6.0,2025-04-26
9.0,25.7,19.9,32.7,0.0,11.0,1012.5,19.600000381469727,2025.0,4.0,27.0,6.0,2.0,2.0,0,1,0,0,0,0,0,6.0,3.0,3.0,0.0,6.0,5.0,6.285714285714286,6.44759091222672,4.857142857142857,4.817550332771959,4.75,4.23936578065897,12.800000000000004,0,0.0,19.0,2.0,6.0,6,False,False,False,False,False,True,25.7,0.0,9.0,0.0,6.0,0.0,-0.9014106280068486,-0.8371978952887795,-1.0077643336488344,-1.4336859757215883,0.32773068267614897,5.0,2025-04-27
23.0,27.6,21.6,34.9,10.8,8.8,1016.8,19.535160064697266,2025.0,4.0,28.0,0.0,2.0,3.0,0,0,0,0,0,0,0,5.0,6.0,3.0,6.0,4.0,4.0,7.0,5.8878405775518985,4.785714285714286,4.806703194955521,4.75,4.23936578065897,13.299999999999997,1,-0.0033081793627801614,9.0,21.0,4.0,0,False,False,False,False,False,False,0.0,0.0,0.0,27.6,0.0,0.0,0.23054902442810832,0.16115915424407923,0.2974429599278219,-1.4846096457976665,0.26276912604916924,5.0,2025-04-28
25.0,27.5,21.4,35.0,0.0,9.8,1009.3,19.57309913635254,2025.0,4.0,29.0,1.0,2.0,4.0,0,0,0,0,0,0,1,5.0,5.0,6.0,20.0,4.0,3.0,6.857142857142857,5.928141120356124,4.857142857142857,4.801556524185159,4.785714285714286,4.237025012007949,13.600000000000001,0,0.0019420916711010427,23.0,32.0,26.0,1,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.07539710681839441,-0.08161335257395912,0.2998585897104638,-1.2891029859221244,0.18257417583530727,3.0,2025-04-29
23.0,27.6,21.3,35.4,0.0,7.3,1015.1,19.54019927978516,2025.0,4.0,30.0,2.0,2.0,0.0,0,0,1,0,0,1,0,3.0,5.0,5.0,6.0,3.0,1.0,4.428571428571429,1.3972762620115493,4.785714285714286,4.822679935289275,4.785714285714286,4.237025012007949,14.099999999999998,0,-0.0016808710944643535,25.0,18.0,45.0,2,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,23.0,0.07599691300049712,-0.26176197071826807,0.5513057796428429,-1.2764112370079472,0.0,7.0,2025-04-30
25.0,29.8,23.6,37.4,0.0,4.4,1010.3,19.589000701904297,2025.0,5.0,1.0,3.0,1.0,0.0,1,0,1,1,0,0,0,7.0,3.0,5.0,3.0,5.0,3.0,4.571428571428571,1.618347187425379,5.071428571428571,4.827235005901185,5.0,4.18993502999218,13.799999999999997,0,0.0024974884554849197,23.0,21.0,15.0,3,False,False,True,False,False,False,0.0,19.589000701904297,0.0,0.0,0.0,25.0,1.8135923379612555,1.6203943210386336,1.9620086153469787,-1.080066078354338,5.2946510992238425,7.0,2025-05-01
15.0,30.5,24.4,38.0,0.0,7.1,1020.6,19.600889205932617,2025.0,5.0,2.0,4.0,1.0,0.0,1,0,1,0,1,0,0,7.0,7.0,3.0,3.0,2.0,5.0,5.142857142857143,1.6761634196950563,5.214285714285714,4.8544756736370696,5.142857142857143,4.187408689678086,13.600000000000001,0,0.0006068969116512779,25.0,19.0,5.0,4,False,False,False,True,False,False,0.0,19.600889205932617,0.0,0.0,0.0,15.0,2.1220478049646183,2.0479316002527184,2.1454873619888257,-0.9831049698129736,3.6787677646882933,6.0,2025-05-02
25.0,28.9,22.4,36.9,0.0,8.0,1009.1,19.600889205932617,2025.0,5.0,3.0,5.0,1.0,1.0,1,1,0,0,0,0,0,6.0,7.0,7.0,6.0,0.0,2.0,5.571428571428571,1.3972762620115498,5.5,4.767679648505051,5.178571428571429,4.19040854923763,14.5,0,0.0,15.0,19.0,5.0,5,False,False,False,False,True,False,28.9,19.600889205932617,25.0,0.0,6.0,0.0,0.9178121730776528,0.5181480724771101,1.35315043940162,-0.921568498398128,2.949576144085285,2.0,2025-05-03
3.0,30.3,24.1,37.9,0.0,7.1,1004.7,19.600889205932617,2025.0,5.0,4.0,6.0,1.0,2.0,1,1,0,0,0,0,0,2.0,6.0,7.0,5.0,0.0,4.0,5.0,1.9148542155126802,5.642857142857143,4.617810717664361,5.178571428571429,4.19040854923763,13.799999999999997,0,0.0,25.0,9.0,2.0,6,False,False,False,False,False,True,30.3,19.600889205932617,3.0,0.0,2.0,0.0,1.8193663776618987,1.7067577751494265,1.881705722929732,-0.8821900559862689,2.5066577289036993,7.0,2025-05-04
29.0,29.3,23.0,37.0,0.0,4.2,1013.6,19.610090255737305,2025.0,5.0,5.0,0.0,1.0,3.0,1,0,0,0,0,0,0,7.0,2.0,6.0,5.0,6.0,16.0,5.285714285714286,2.058663459163555,6.142857142857143,4.329809781878733,5.285714285714286,4.197504927816956,14.0,0,0.00046942002008276695,3.0,23.0,21.0,0,False,False,False,False,False,False,0.0,19.610090255737305,0.0,0.0,0.0,0.0,1.0303355516840587,0.8345890821060931,1.2043514857464421,-0.8239404197660426,2.1984842683794987,7.0,2025-05-05
37.0,29.3,22.7,37.4,0.0,3.4,1012.4,19.673200607299805,2025.0,5.0,6.0,1.0,1.0,4.0,1,0,0,0,0,0,0,7.0,7.0,2.0,3.0,20.0,3.0,5.571428571428571,2.1491969707422434,6.214285714285714,4.335516497108887,4.964285714285714,3.656370826249388,14.7,0,0.0032182591074019218,29.0,25.0,32.0,1,True,False,False,False,False,False,0.0,19.673200607299805,0.0,0.0,0.0,0.0,0.9737305643908328,0.5849600616657487,1.3591936168398404,-0.6477745296549215,1.9663841121675407,12.0,2025-05-06
29.0,29.4,23.1,37.1,0.0,10.0,1007.8,19.644620895385746,2025.0,5.0,7.0,2.0,1.0,5.0,1,0,0,0,0,0,0,12.0,7.0,7.0,7.0,6.0,7.0,6.857142857142857,2.9113897843110084,5.642857142857143,2.530039308212209,5.285714285714286,3.866830866792723,14.0,0,-0.001452723046165394,37.0,23.0,18.0,2,False,True,False,False,False,False,0.0,19.644620895385746,0.0,0.0,0.0,0.0,0.983401675513171,0.8222108860840506,1.1046169548791394,-0.66433457892576,1.7821869510590238,6.0,2025-05-07
20.0,29.6,23.2,37.5,0.0,3.4,1015.5,19.60308074951172,2025.0,5.0,8.0,3.0,1.0,6.0,0,0,0,0,0,0,0,6.0,12.0,7.0,7.0,3.0,4.0,6.714285714285714,2.927700218845603,5.642857142857143,2.530039308212209,5.25,3.8550111687401274,14.3,0,-0.002114581192237952,29.0,25.0,21.0,3,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0663798715081836,0.8514621167117357,1.280511387386843,-0.7201579429714234,1.6304395772697642,6.0,2025-05-08
22.0,28.4,22.0,36.2,0.0,3.8,1012.1,19.518699645996094,2025.0,5.0,9.0,4.0,1.0,0.0,0,0,1,0,0,0,0,6.0,6.0,12.0,6.0,3.0,1.0,6.571428571428571,2.935821455580642,5.857142857142857,2.413332928581516,5.321428571428571,3.849517251394398,14.200000000000003,0,-0.004304481759466627,20.0,15.0,19.0,4,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,22.0,0.19989651137382305,-0.06506369214465411,0.45232121524723373,-0.9246811773459006,1.501850677920585,4.0,2025-05-09
27.0,29.6,23.5,37.0,0.0,4.1,1016.1,19.518699645996094,2025.0,5.0,10.0,5.0,1.0,1.0,0,1,0,0,0,0,0,4.0,6.0,6.0,2.0,6.0,7.0,6.285714285714286,3.093772546815391,5.928571428571429,2.335817620458406,5.428571428571429,3.765620025957769,13.5,0,0.0,22.0,25.0,19.0,5,False,False,False,False,True,False,29.6,0.0,27.0,0.0,4.0,0.0,0.9886019952558072,1.005135756336928,0.8887537670545781,-0.8675178326681776,1.390443545307874,0.0,2025-05-10
2.0,30.5,24.1,38.2,0.0,8.8,1008.3,19.518699645996094,2025.0,5.0,11.0,6.0,1.0,2.0,0,1,0,0,0,0,0,0.0,4.0,6.0,7.0,5.0,6.0,6.0,3.6055512754639913,5.5,2.8216198293778834,5.178571428571429,3.8878116421811613,14.100000000000001,0,0.0,27.0,3.0,9.0,6,False,False,False,False,False,True,30.5,0.0,2.0,0.0,0.0,0.0,1.6185650748027272,1.4812714735414114,1.601236864800237,-0.8390191031009021,1.2921675207050725,4.0,2025-05-11
14.0,29.5,22.9,37.5,0.0,10.0,1009.3,19.44164085388184,2025.0,5.0,12.0,0.0,1.0,3.0,0,0,0,0,0,0,0,4.0,0.0,4.0,7.0,5.0,4.0,5.571428571428571,3.644957377763737,5.428571428571429,2.8477868792959424,5.107142857142857,3.8905325324746225,14.600000000000001,0,-0.003947947020643938,2.0,29.0,23.0,0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.8857546448593193,0.5495042733095797,1.1286509721192035,-1.1065624899424475,1.204159433712767,5.0,2025-05-12
38.0,29.0,22.7,36.6,0.0,4.3,1020.2,19.60740089416504,2025.0,5.0,13.0,1.0,1.0,4.0,0,0,0,0,0,0,0,5.0,4.0,0.0,12.0,3.0,4.0,5.285714285714286,3.5923198500080575,5.428571428571429,2.8477868792959424,5.142857142857143,3.8845781096467995,13.900000000000002,0,0.008526031394623823,14.0,37.0,25.0,1,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4784596900642939,0.34537313060256075,0.5286818943560992,-0.44450254541466405,1.1243231359092771,9.0,2025-05-13
35.0,29.8,23.2,37.8,0.0,10.9,1015.9,19.39310073852539,2025.0,5.0,14.0,2.0,1.0,5.0,0,0,0,0,0,0,1,9.0,5.0,4.0,6.0,7.0,3.0,4.857142857142857,2.7342623276105904,5.857142857142857,2.905092156810254,5.321428571428571,3.9445562246625183,14.599999999999998,0,-0.010929554447138501,38.0,29.0,23.0,2,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.001145944589104,0.7016342962081473,1.201391397977714,-1.5109037640946303,1.0510765249103708,10.0,2025-05-14
30.0,28.7,22.2,36.8,0.0,10.8,1009.3,19.383060455322266,2025.0,5.0,15.0,3.0,1.0,0.0,0,0,1,0,0,0,1,10.0,9.0,5.0,6.0,7.0,5.0,5.428571428571429,3.359421718944244,6.071428571428571,3.09998227573806,5.571428571428571,4.013205714366025,14.599999999999998,0,-0.0005177244907091927,35.0,20.0,25.0,3,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,30.0,0.15690545934864814,-0.1278389624250981,0.527142236305814,-1.5209741905011,0.9831920609169985,13.0,2025-05-15
36.0,29.8,23.6,37.5,0.0,4.4,1008.4,19.471399307250977,2025.0,5.0,16.0,4.0,2.0,0.0,0,0,1,0,0,0,1,13.0,10.0,9.0,4.0,6.0,2.0,6.428571428571429,4.429339411136568,6.5,3.6108809920103364,5.857142857142857,4.248871621137789,13.899999999999999,0,0.004557528576683234,30.0,22.0,15.0,4,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,36.0,0.9739442616440992,1.0393662261979668,0.9390511534946696,-1.0185126982324546,0.9196919592965728,9.0,2025-05-16
34.0,31.1,24.6,39.1,0.0,7.5,1010.0,19.471399307250977,2025.0,5.0,17.0,5.0,2.0,1.0,0,1,0,0,0,0,0,9.0,13.0,10.0,0.0,2.0,0.0,7.142857142857143,4.375255094603875,6.714285714285714,3.6674990730127615,6.107142857142857,4.219349482196285,14.5,0,0.0,36.0,27.0,25.0,5,False,False,False,False,True,False,31.1,0.0,34.0,0.0,9.0,0.0,1.763603588392707,1.7068218547557734,1.765493755085134,-0.9714180730139202,0.8597765156953255,2.0,2025-05-17
6.0,30.8,24.3,38.8,0.0,11.6,1005.9,19.471399307250977,2025.0,5.0,18.0,6.0,2.0,2.0,0,1,0,0,0,0,0,2.0,9.0,13.0,4.0,7.0,0.0,7.428571428571429,3.866830866792725,6.714285714285714,3.6674990730127615,6.178571428571429,4.12807525258507,14.499999999999996,0,0.0,34.0,2.0,3.0,6,False,False,False,False,False,True,30.8,0.0,6.0,0.0,2.0,0.0,1.4532363560350863,1.3787938644865687,1.482832720218799,-0.9337877796853625,0.8027729558085062,5.0,2025-05-18
15.0,31.6,25.4,39.3,0.0,11.6,1010.5,19.451169967651367,2025.0,5.0,19.0,0.0,2.0,3.0,0,0,0,0,0,0,0,5.0,2.0,9.0,5.0,7.0,6.0,7.571428571428571,3.735288603626362,6.571428571428571,3.6943675572892936,6.357142857142857,3.95543962733634,13.899999999999999,0,-0.0010389258255351086,6.0,14.0,29.0,0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.8321267671828936,2.02405867019062,1.630322249238631,-1.0672598856696962,0.748096985671348,6.0,2025-05-19
32.0,29.5,23.2,37.3,1.6,3.0,1008.9,19.284900665283203,2025.0,5.0,20.0,1.0,2.0,4.0,0,0,0,0,0,0,1,6.0,5.0,2.0,9.0,12.0,20.0,7.714285714285714,3.638419332360588,6.5,3.6951111152232174,6.357142857142857,3.95543962733634,14.099999999999998,1,-0.008548036063881104,15.0,38.0,37.0,1,True,False,False,False,False,False,0.0,0.0,0.0,29.5,0.0,0.0,0.3803280748639147,0.35402927365893777,0.4427775812159942,-2.3865047244488315,0.6952217726539259,3.0,2025-05-20
8.0,30.0,23.6,38.0,2.5,9.4,1015.6,19.26931953430176,2025.0,5.0,21.0,2.0,2.0,5.0,0,0,0,0,0,0,0,3.0,6.0,5.0,10.0,6.0,6.0,6.857142857142857,3.9761191895520223,5.857142857142857,3.4386299341708524,5.75,2.964293682656467,14.399999999999999,1,-0.0008079445806786767,32.0,35.0,29.0,2,False,True,False,False,False,False,0.0,0.0,0.0,30.0,0.0,0.0,0.6698277950471715,0.6032068011984109,0.7974286860844504,-2.5325808585029534,0.643650290537381,2.0,2025-05-21
0.0,30.1,23.6,38.1,0.0,10.5,1010.4,19.36680030822754,2025.0,5.0,22.0,3.0,2.0,6.0,0,0,0,0,0,0,0,2.0,3.0,6.0,13.0,6.0,3.0,5.714285714285714,4.070801956792861,5.571428571428571,3.5887492081672265,5.607142857142857,3.047029952985618,14.5,0,0.005058859175190333,8.0,30.0,20.0,3,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7085501951431485,0.596275296683863,0.8062226734399772,-1.5102852697384188,0.5928871190071728,4.0,2025-05-22
24.0,29.2,22.6,37.2,0.0,6.8,1017.0,19.32110023498535,2025.0,5.0,23.0,4.0,2.0,0.0,0,0,1,0,0,0,0,4.0,2.0,3.0,9.0,4.0,3.0,4.428571428571429,2.507132682112036,5.428571428571429,3.610120085671258,5.642857142857143,3.0210898905832195,14.600000000000001,0,-0.002359712111183021,0.0,36.0,22.0,4,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,24.0,0.03141630973490661,-0.22810803716480293,0.22198259791865363,-1.7675204003042935,0.5424047242353394,5.0,2025-05-23
5.0,28.7,22.4,36.4,0.0,7.6,1018.9,19.32110023498535,2025.0,5.0,24.0,5.0,2.0,1.0,0,1,0,0,0,0,0,5.0,4.0,2.0,2.0,0.0,6.0,3.857142857142857,1.5735915849388877,5.5,3.5895146447138786,5.714285714285714,2.979648784388335,14.0,0,0.0,24.0,34.0,27.0,5,False,False,False,False,True,False,28.7,0.0,5.0,0.0,5.0,0.0,-0.36881943683869445,-0.42558245188225696,-0.3126185352202064,-1.6233004429121456,0.49159602804186747,7.0,2025-05-24
10.0,29.2,22.9,36.9,0.0,9.9,1003.7,19.32110023498535,2025.0,5.0,25.0,6.0,2.0,2.0,0,1,0,0,0,0,0,7.0,5.0,4.0,5.0,4.0,5.0,4.571428571428571,1.7182493859684518,6.0,3.2344301602505623,5.75,2.9891780116254685,14.0,0,0.0,5.0,6.0,2.0,6,False,False,False,False,False,True,29.2,0.0,10.0,0.0,7.0,0.0,-0.025050800789354566,-0.02476304999958,-0.036867021955188,-1.4970626901495214,0.4396968536758799,7.0,2025-05-25
5.0,32.4,26.1,40.1,0.0,5.3,1015.4,19.20479965209961,2025.0,5.0,26.0,0.0,2.0,3.0,0,0,0,0,0,0,0,7.0,7.0,5.0,6.0,5.0,5.0,4.857142857142857,1.951800145897069,6.214285714285714,3.190817870283212,5.821428571428571,2.994483464127197,14.0,0,-0.006019356116954144,10.0,15.0,14.0,0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.259275450234819,2.388868348063486,2.0273242853171975,-2.1931670616315895,0.3856396506005466,7.0,2025-05-26
29.0,31.4,25.4,38.7,5.3,11.4,1011.2,19.24555969238281,2025.0,5.0,27.0,1.0,2.0,4.0,0,0,0,0,0,0,0,7.0,7.0,7.0,3.0,9.0,3.0,5.0,2.0816659994661353,6.357142857142857,3.177012211718206,5.892857142857143,2.99801521645492,13.300000000000004,1,0.002122388206155623,5.0,32.0,38.0,1,True,False,False,False,False,False,0.0,0.0,0.0,31.4,0.0,0.0,1.535393101858913,1.8091580680013115,1.1049780817767239,-1.709964015194599,0.32773068267611327,6.0,2025-05-27
