,date,homicidios,homicidios_ma7,homicidios_ma30,robos,tavg,tmin,tmax,prcp,wspd,pres,precio_dolar,año,mes,dia,dia_semana_num,quincena,dias_desde_pago,has_event,dia_semana,es_fin_semana,es_dia_pago,es_festivo,es_dia_habil,despues_festivo,antes_festivo,is_outlier,h_lag_1,h_lag_2,h_lag_3,h_lag_7,h_lag_14,h_lag_28,h_roll_mean_3,h_roll_std_3,h_roll_max_3,h_roll_min_3,h_roll_mean_7,h_roll_std_7,h_roll_max_7,h_roll_min_7,h_roll_mean_14,h_roll_std_14,h_roll_max_14,h_roll_min_14,h_roll_mean_28,h_roll_std_28,h_roll_max_28,h_roll_min_28,amplitud_termica,llueve,lluvia_fuerte,dolar_ret,robos_lag_1,robos_lag_7,robos_lag_14,dow_Friday,dow_Monday,dow_Saturday,dow_Sunday,dow_Thursday,dow_Tuesday,dow_Wednesday,target
0,2024-07-01,0.0,,,,,,,,,,,,,,,,,,Monday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-02,0.0,,,,,,,,,,,,,,,,,,Tuesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-03,0.0,,,,,,,,,,,,,,,,,,Wednesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-04,0.0,,,,,,,,,,,,,,,,,,Thursday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-05,0.0,,,,,,,,,,,,,,,,,,Friday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-06,0.0,,,,,,,,,,,,,,,,,,Saturday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-07-07,1.0,,,,,,,,,,,,,,,,,,Sunday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-07-08,1.0,,,,,,,,,,,,,,,,,,Monday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-09,0.0,,,,,,,,,,,,,,,,,,Tuesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-10,1.0,,,,,,,,,,,,,,,,,,Wednesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-11,2.0,,,,,,,,,,,,,,,,,,Thursday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-12,0.0,,,,,,,,,,,,,,,,,,Friday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-13,0.0,,,,,,,,,,,,,,,,,,Saturday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-14,1.0,,,,,,,,,,,,,,,,,,Sunday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-15,2.0,,,,,,,,,,,,,,,,,,Monday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-16,0.0,,,,,,,,,,,,,,,,,,Tuesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-17,1.0,,,,,,,,,,,,,,,,,,Wednesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-18,1.0,,,,,,,,,,,,,,,,,,Thursday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-19,1.0,,,,,,,,,,,,,,,,,,Friday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-20,2.0,,,,,,,,,,,,,,,,,,Saturday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-21,0.0,,,,,,,,,,,,,,,,,,Sunday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-22,1.0,,,,,,,,,,,,,,,,,,Monday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-23,5.0,,,,,,,,,,,,,,,,,,Tuesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-24,1.0,,,,,,,,,,,,,,,,,,Wednesday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-25,4.0,,,,,,,,,,,,,,,,,,Thursday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-26,2.0,,,,,,,,,,,,,,,,,,Friday,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-27,0.0,,,,,,,,,,,,,,,,,,Saturday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-28,2.0,,,,,,,,,,,,,,,,,,Sunday,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-29,0.0,1.0,1.2,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,7.0,29.0,0.0,2.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.3333333333333333,1.1547005383792517,2.0,0.0,2.142857142857143,1.7728105208558367,5.0,0.0,1.5714285714285714,1.4525460784051256,5.0,0.0,1.0,1.247219128924647,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0
29,2024-07-30,0.0,0.7142857142857143,1.1666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,7.0,30.0,1.0,2.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.6666666666666666,1.1547005383792515,2.0,0.0,2.0,1.9148542155126762,5.0,0.0,1.4285714285714286,1.5045717874984441,5.0,0.0,1.0,1.247219128924647,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,0.0
30,2024-07-31,1.0,1.0,1.2333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,7.0,31.0,2.0,2.0,0.0,0.0,Wednesday,0.0,1.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.6666666666666666,1.1547005383792515,2.0,0.0,1.2857142857142858,1.4960264830861913,4.0,0.0,1.4285714285714286,1.5045717874984441,5.0,0.0,1.0,1.247219128924647,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,1.0
31,2024-08-01,2.0,0.7142857142857143,1.2666666666666666,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,1.0,3.0,1.0,0.0,0.0,Thursday,0.0,1.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.3333333333333333,0.5773502691896256,1.0,0.0,1.2857142857142858,1.4960264830861913,4.0,0.0,1.4285714285714286,1.5045717874984441,5.0,0.0,1.0357142857142858,1.231745008999739,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,2.0
32,2024-08-02,0.0,0.7142857142857143,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,2.0,4.0,1.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.9999999999999999,2.0,0.0,1.5,1.5063966175050876,5.0,0.0,1.1071428571428572,1.227441956515157,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,0.0
33,2024-08-03,2.0,0.7142857142857143,1.5333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,3.0,5.0,1.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.7142857142857143,0.9511897312113418,2.0,0.0,1.4285714285714286,1.554857684028483,5.0,0.0,1.1071428571428572,1.227441956515157,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,2.0
34,2024-08-04,0.0,0.8571428571428571,1.5666666666666669,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,4.0,6.0,1.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.3333333333333333,1.1547005383792517,2.0,0.0,1.0,0.9999999999999998,2.0,0.0,1.4285714285714286,1.554857684028483,5.0,0.0,1.1785714285714286,1.2187902754164621,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,0.0
35,2024-08-05,0.0,1.1428571428571428,1.5,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,5.0,0.0,1.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.1547005383792515,2.0,0.0,0.7142857142857143,0.9511897312113418,2.0,0.0,1.4285714285714286,1.554857684028483,5.0,0.0,1.1428571428571428,1.2387055882620108,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0
36,2024-08-06,0.0,1.2857142857142858,1.5,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,6.0,1.0,1.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.6666666666666666,1.1547005383792515,2.0,0.0,0.7142857142857143,0.9511897312113418,2.0,0.0,1.3571428571428572,1.5984195491000024,5.0,0.0,1.1071428571428572,1.2572540835836765,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,0.0
37,2024-08-07,2.0,1.1428571428571428,1.4666666666666666,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,7.0,2.0,1.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9511897312113418,2.0,0.0,1.0,1.2403473458920846,4.0,0.0,1.1071428571428572,1.2572540835836765,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,2.0
38,2024-08-08,4.0,1.1428571428571428,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,8.0,3.0,1.0,6.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.6666666666666666,1.1547005383792515,2.0,0.0,0.8571428571428571,1.0690449676496974,2.0,0.0,1.0714285714285714,1.2688144505364485,4.0,0.0,1.1428571428571428,1.2682529749484557,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,4.0
39,2024-08-09,1.0,1.1428571428571428,1.4,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,9.0,4.0,1.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0000000000000004,4.0,0.0,1.1428571428571428,1.5735915849388862,4.0,0.0,1.0714285714285714,1.2688144505364485,4.0,0.0,1.2142857142857142,1.3705133630530124,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,1.0
40,2024-08-10,1.0,1.1428571428571428,1.2666666666666666,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,10.0,5.0,1.0,1.0,1.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,2.3333333333333335,1.5275252316519472,4.0,1.0,1.2857142857142858,1.4960264830861911,4.0,0.0,1.0,1.2403473458920846,4.0,0.0,1.25,1.3505828645714688,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,1.0
41,2024-08-11,0.0,1.4285714285714286,1.2,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,11.0,6.0,1.0,2.0,1.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,1.7320508075688776,4.0,1.0,1.1428571428571428,1.4638501094227998,4.0,0.0,1.0714285714285714,1.206666464290757,4.0,0.0,1.2857142857142858,1.3293591565847687,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,0.0
42,2024-08-12,0.0,1.0,1.2,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,12.0,0.0,1.0,3.0,1.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.6666666666666666,0.577350269189624,1.0,0.0,1.1428571428571428,1.4638501094227998,4.0,0.0,0.9285714285714286,1.206666464290757,4.0,0.0,1.25,1.3505828645714688,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0
43,2024-08-13,0.0,1.4285714285714286,1.2,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,13.0,1.0,1.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896232,1.0,0.0,1.1428571428571428,1.4638501094227998,4.0,0.0,0.9285714285714286,1.206666464290757,4.0,0.0,1.1785714285714286,1.3622848842368125,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,0.0
44,2024-08-14,4.0,2.142857142857143,1.3,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,14.0,2.0,1.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.4638501094227998,4.0,0.0,0.9285714285714286,1.206666464290757,4.0,0.0,1.1785714285714286,1.3622848842368125,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,4.0
45,2024-08-15,1.0,2.4285714285714284,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,15.0,3.0,1.0,0.0,0.0,Thursday,0.0,1.0,0.0,True,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,1.3333333333333333,2.309401076758503,4.0,0.0,1.4285714285714286,1.8126539343499315,4.0,0.0,1.1428571428571428,1.4600918230947437,4.0,0.0,1.2857142857142858,1.462041770116756,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,1.0
46,2024-08-16,4.0,2.4285714285714284,1.3333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,16.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.6666666666666667,2.081665999466133,4.0,0.0,1.0,1.4142135623730951,4.0,0.0,1.0714285714285714,1.4392458342578494,4.0,0.0,1.2857142857142858,1.462041770116756,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,4.0
47,2024-08-17,6.0,2.4285714285714284,1.3333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,17.0,5.0,2.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,1.7320508075688787,4.0,1.0,1.4285714285714286,1.8126539343499315,4.0,0.0,1.3571428571428572,1.5984195491000026,4.0,0.0,1.3928571428571428,1.5477411429249548,5.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,6.0
48,2024-08-18,2.0,1.8571428571428568,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,18.0,6.0,2.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,3.6666666666666665,2.5166114784235845,6.0,1.0,2.142857142857143,2.4784787961282104,6.0,0.0,1.6428571428571428,2.023216892329291,6.0,0.0,1.5357142857142858,1.773929366357465,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,2.0
49,2024-08-19,0.0,2.0,1.3333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,19.0,0.0,2.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,1.0,4.0,2.0000000000000018,6.0,2.0,2.4285714285714284,2.29906813420444,6.0,0.0,1.7857142857142858,1.9681530361296538,6.0,0.0,1.6071428571428572,1.7499055152119822,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0
50,2024-08-20,0.0,1.7142857142857142,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,20.0,1.0,2.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,2.6666666666666665,3.0550504633038944,6.0,0.0,2.4285714285714284,2.29906813420444,6.0,0.0,1.7857142857142858,1.9681530361296538,6.0,0.0,1.5714285714285714,1.772810520855837,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,0.0
51,2024-08-21,0.0,0.8571428571428571,1.5,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,21.0,2.0,2.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0.6666666666666666,1.1547005383792528,2.0,0.0,2.4285714285714284,2.29906813420444,6.0,0.0,1.7857142857142858,1.9681530361296538,6.0,0.0,1.3928571428571428,1.6630914033428879,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,0.0
52,2024-08-22,2.0,0.7142857142857143,1.5666666666666669,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,22.0,3.0,2.0,6.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.8571428571428572,2.3401261667248794,6.0,0.0,1.6428571428571428,2.023216892329291,6.0,0.0,1.3571428571428572,1.682464808157315,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,2.0
53,2024-08-23,2.0,0.7142857142857143,1.5333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,23.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,0.6666666666666666,1.1547005383792528,2.0,0.0,2.0,2.3094010767585034,6.0,0.0,1.5,1.9115036368906428,6.0,0.0,1.2857142857142858,1.6068635853769861,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,2.0
54,2024-08-24,0.0,0.8571428571428571,1.4,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,24.0,5.0,2.0,1.0,0.0,Saturday,1.0,0.0,0.0,False,0.0,0.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,1.3333333333333333,1.1547005383792532,2.0,0.0,1.7142857142857142,2.138089935299395,6.0,0.0,1.5714285714285714,1.9100658753958328,6.0,0.0,1.2857142857142858,1.6068635853769861,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,0.0
55,2024-08-25,0.0,1.2857142857142858,1.3666666666666667,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,25.0,6.0,2.0,2.0,0.0,Sunday,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.3333333333333333,1.1547005383792532,2.0,0.0,0.8571428571428571,1.069044967649698,2.0,0.0,1.5,1.951330906763973,6.0,0.0,1.2857142857142858,1.6068635853769861,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,0.0
56,2024-08-26,0.0,1.2857142857142858,1.4666666666666666,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,26.0,0.0,2.0,3.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792526,2.0,0.0,0.5714285714285714,0.9759000729485336,2.0,0.0,1.5,1.951330906763973,6.0,0.0,1.2142857142857142,1.6183471874253743,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,0.0
57,2024-08-27,2.0,1.0,1.6,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,27.0,1.0,2.0,4.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.9759000729485336,2.0,0.0,1.5,1.951330906763973,6.0,0.0,1.2142857142857142,1.6183471874253743,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,2.0
58,2024-08-28,3.0,1.2857142857142858,1.6333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,28.0,2.0,2.0,5.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.6666666666666666,1.1547005383792526,2.0,0.0,0.8571428571428571,1.069044967649698,2.0,0.0,1.6428571428571428,1.9057460827371868,6.0,0.0,1.2857142857142858,1.6068635853769861,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,3.0
59,2024-08-29,2.0,1.4285714285714286,1.7333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,29.0,3.0,2.0,6.0,0.0,Thursday,0.0,0.0,0.0,True,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,1.6666666666666667,1.5275252316519483,3.0,0.0,1.2857142857142858,1.2535663410560178,3.0,0.0,1.5714285714285714,1.827747066926751,6.0,0.0,1.3571428571428572,1.6378460497066516,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,2.0
60,2024-08-30,0.0,1.5714285714285714,1.8333333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,30.0,4.0,2.0,0.0,0.0,Friday,0.0,1.0,0.0,True,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,0.0,2.3333333333333335,0.5773502691896316,3.0,2.0,1.2857142857142858,1.2535663410560178,3.0,0.0,1.6428571428571428,1.8232322463624389,6.0,0.0,1.3571428571428572,1.6378460497066516,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,0.0
61,2024-08-31,2.0,1.4285714285714286,1.9,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,8.0,31.0,5.0,2.0,0.0,0.0,Saturday,1.0,1.0,0.0,False,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,2.0,1.6666666666666667,1.5275252316519485,3.0,0.0,1.0,1.290994448735806,3.0,0.0,1.3571428571428572,1.7368026705655186,6.0,0.0,1.3571428571428572,1.6378460497066516,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,2.0
62,2024-09-01,1.0,1.5714285714285714,2.2333333333333334,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,9.0,1.0,6.0,1.0,0.0,0.0,Sunday,1.0,1.0,0.0,False,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.3333333333333333,1.1547005383792537,2.0,0.0,1.2857142857142858,1.2535663410560178,3.0,0.0,1.0714285714285714,1.141138818110138,3.0,0.0,1.3571428571428572,1.6378460497066516,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,1.0
63,2024-09-02,1.0,1.5714285714285714,2.1,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,9.0,2.0,0.0,1.0,1.0,0.0,Monday,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.000000000000002,2.0,0.0,1.4285714285714286,1.1338934190276821,3.0,0.0,1.0,1.1094003924504585,3.0,0.0,1.3928571428571428,1.6179384622799682,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,1.0
64,2024-09-03,1.0,1.7142857142857142,2.1666666666666665,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,9.0,3.0,1.0,1.0,2.0,0.0,Tuesday,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.3333333333333333,0.57735026918963,2.0,1.0,1.5714285714285714,0.9759000729485338,3.0,0.0,1.0714285714285714,1.0716117059605355,3.0,0.0,1.4285714285714286,1.5969547740197751,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,1.0
65,2024-09-04,4.0,1.4285714285714286,2.433333333333333,0.0,29.4,24.7,35.1,0.0,7.6,1012.7,19.940200805664062,2024.0,9.0,4.0,2.0,1.0,3.0,0.0,Wednesday,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.4285714285714286,0.9759000729485338,3.0,0.0,1.1428571428571428,1.0271051820261914,3.0,0.0,1.4642857142857142,1.5748519708717805,6.0,0.0,10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,4.0
